phrase_number,category,tags
2183,general,"Chief/Ali'i, evil"
2183,general,Chief/Ali'i
2183,general,Consequences
2183,general,"Contest (see also games, sports)"
2183,general,"Death, due to riddling"
2183,general,Death
2185,general,"Animals (see also specific animals, e.g"
2186,general,Chief/Ali'i
2188,general,Annoyance
2188,general,"Makali'i, of"
2188,general,Makali'i
2189,general,"Chief/Ali'i, property of"
2189,general,Chief/Ali'i
2190,general,Astray
2190,general,Clarity
2190,general,Cliffs
2192,general,Canoe
2197,general,"Anger, explosion of"
2197,general,Anger
2198,general,Arms
2198,general,Clumsiness
2199,general,Channel
2200,general,Channel
2201,general,Channel
2203,general,"Chief/Ali'i, ancestry of"
2203,general,"Chief/Ali'i, recognition by gods"
2203,general,Chief/Ali'i
2204,general,"Chief/Ali'i, ancestry of"
2204,general,Chief/Ali'i
2205,general,Blunder
2207,general,Breath
2208,general,"Body, also corpse"
2208,general,Body
2208,general,Death
2210,general,Death
2217,general,Assistance
2218,general,Bay
2220,general,Aridity
2221,general,Americans
2221,general,Caucasians (see also foreigners)
2223,general,Clothing
2225,general,"Chief/Ali'i, evil"
2225,general,Chief/Ali'i
2225,general,Currents
2227,general,"Canoe, launching of"
2227,general,Canoe
2228,general,"Makali'i, clothing of"
2228,general,Makali'i
2228,general,"Kalaihaohia, wearing parent's clothing"
2228,general,Kalaihaohia
2228,general,Clothing
2229,general,Children
2231,general,Cousins
2234,general,Curse
2235,general,"Achievement, praise of"
2235,general,Achievement
2235,general,Kalaihaohia
2236,general,Chinese
2237,general,Children
2238,general,Achievement
2238,general,Admiration (see also esteem)
2241,general,Abundance
2244,general,"Calabash, gourd"
2244,general,Calabash
2246,general,Day
2247,general,Blood
2247,general,Day
2248,general,Calm (see also peace)
2249,general,Lonoikamakahiki
2249,general,"Chiefs, ancestors of"
2256,general,Avoidance
2256,general,Canoe
2257,general,Death
2259,general,Clouds
2262,general,Kalaihaohia
2263,general,Cattle
2263,general,"Makali'i, of cow milkers"
2263,general,Makali'i
2263,general,Dairy
2264,general,Birds
2267,general,Assistance
2269,general,Bait
2272,general,"'Aipo, of Kahuku"
2272,general,'Aipo
2273,general,'Aipo
2275,general,Adversity
2275,general,"Beauty, personal"
2276,general,"Beauty, personal"
2276,general,"'Aipo, ofKohala"
2276,general,'Aipo
2276,general,Calm (see also peace)
2276,general,Charm
2277,general,Le'ahi
2278,general,Le'ahi
2279,general,Chief/Ali'i
2280,general,"Chief/Ali'i, of"
2280,general,Chief/Ali'i
2283,general,Assistance
2284,general,Cliffs
2285,general,"'Aipo, ofKo'olau"
2285,general,'Aipo
2285,general,Cliffs
2286,general,"Cliffs, multitudinous"
2286,general,Cliffs
2287,general,"Kaka'e, weakened"
2287,general,Kaka'e
2290,general,Chief/Ali'i
2294,general,Adoption
2294,general,Children
2294,general,Kalaihaohia
2295,general,"Anger, slows work"
2295,general,Anger
2296,general,Annoyance
2299,general,"Baby (see also children), health of"
2299,general,Baby (see also children)
2302,general,Kalaihaohia
2303,general,"Death, rainat"
2303,general,Death
2308,general,Attraction (see also beauty)
2310,general,Death
2311,general,"Birds, island of"
2311,general,Birds
2318,general,Cleverness
2320,general,"Calabash, gourd"
2320,general,Calabash
2320,general,Container
2321,general,"Children, month of Hi lin a"
2321,general,Children
2321,general,"Confusion, of speech"
2321,general,Confusion
2322,general,Avoidance
2323,general,Blowhole
2326,general,Authority
2327,general,"Crops, destroyed"
2327,general,Crops
2328,general,"Clouds, signs"
2328,general,Clouds
2330,general,"Ancestors (see also descendants, family)"
2330,general,Bundles
2330,general,"Clothing (see also helmet, loin cloth/malo, ill fitting)"
2330,general,Clothing
2331,general,Attraction (see also beauty)
2331,general,"Beauty, personal"
2331,general,"Children, appearance of"
2331,general,Children
2331,general,"Hinaia'ele'ele, in month ofKa'aona"
2331,general,Hinaia'ele'ele
2332,general,Assistance
2335,general,Cleverness
2338,general,"Activity, lack of"
2338,general,Activity
2339,general,"Canoe, handling of"
2339,general,Canoe
2340,general,Carefree
2341,general,Clothing
2343,general,Arrival
2344,general,Cleanliness
2345,general,"Chief/Ali'i, owns a"
2345,general,Chief/Ali'i
2349,general,"Body, large"
2349,general,Body
2350,general,Beak
2354,general,Canoe
2356,general,"Bath, ceremonial"
2361,general,Death
2362,general,"Beauty, personal"
2365,general,Cooking (see also imu)
2366,general,Birds
2366,general,Crops
2371,general,Boasting
2371,general,Hinaia'ele'ele
2374,general,Death
2376,general,Day
2377,general,Cleverness
2378,general,Baldness
2379,general,Adornment
2379,general,"Beauty, personal"
2381,general,Appreciation (see also gratitude)
2383,general,Aging (see also old age)
2384,general,Cliffs
2386,general,Back
2386,general,Burdens
2389,general,Hinaia'ele'ele
2390,general,Birds
2391,general,"Hinaia'ele'ele, born in month of lkuwa"
2391,general,Hinaia'ele'ele
2393,general,Activity
2394,general,Kaka'e
2395,general,Cannibalism
2396,general,Dart
2397,general,Chanting
2397,general,"Hinaia'ele'ele, in month ofKa'aona"
2397,general,Hinaia'ele'ele
2401,general,"Hinaia'ele'ele, month of Ka'elo"
2401,general,Hinaia'ele'ele
2401,general,Cleanliness
2403,general,"Bones, fishhooks made from"
2403,general,"Bones, lucky"
2403,general,Bones
2404,general,Appreciation (see also gratitude)
2406,general,Anger
2407,general,Avoidance
2407,general,"Caution (see also careful, prudence)"
2408,general,"Clouds, dust"
2408,general,Clouds
2411,general,Chief/Ali'i
2415,general,Anger
2416,general,Anger
2416,general,Chin
2418,general,Chief/Ali'i
2419,general,Chief/Ali'i
2419,general,"Contest (see also games, sports)"
2422,general,Clouds
2423,general,Blindness
2423,general,Darkness
2425,general,Birds
2426,general,Attraction (see also beauty)
2428,general,Acceptance
2433,general,"Beauty, personal"
2434,general,"Achievement, despite difficulties"
2434,general,"Achievement, praise of"
2434,general,Achievement
2435,general,"Chief/Ali'i, absentee landlord"
2435,general,Chief/Ali'i
2436,general,"Calabash, gourd"
2436,general,Calabash
2437,general,Blessings
2438,general,Chief/Ali'i
2442,general,Adversity
2444,general,Back
2444,general,Kaulua
2450,general,Chief/Ali'i
2450,general,Commoners
2451,general,"Chief/Ali'i, qualities of good"
2451,general,Chief/Ali'i
2452,general,"Chief/Ali'i, for"
2452,general,"Chief/Ali'i, of/to"
2452,general,Chief/Ali'i
2454,general,"Body, within"
2454,general,Body
2455,general,Bait
2458,general,Children
2459,general,Building
2461,general,Makali'i
2463,general,Canoe
2464,general,Challenge
2464,general,"Contest (see also games, sports)"
2465,general,Attraction (see also beauty)
2465,general,"Beauty, personal"
2465,general,Kaka'e
2467,general,Bundles
2467,general,Cords
2468,general,Behavior
2469,general,Calm (see also peace)
2470,general,Buttocks
2470,general,Caucasians (see also foreigners)
2473,general,"Canoe, handling of"
2473,general,Canoe
2474,general,Day
2478,general,Canoe
2481,general,Crops
2482,general,Clouds
2484,general,"Makali'i, given name oj relative"
2484,general,Makali'i
2487,general,Aridity
2487,general,Clouds
2488,general,Bones
2489,general,"Baby (see also children), medicine for"
2489,general,Baby (see also children)
2490,general,"Bait, leftover"
2490,general,Bait
2492,general,Death
2499,general,Buttocks
2500,general,Boasting
2501,general,Avoidance
2504,general,"Chief/Ali'i, owns a"
2504,general,Chief/Ali'i
2505,general,"Chief/Ali'i, owns a"
2505,general,Chief/Ali'i
2506,general,"Breast (see also bosom, chest)"
2506,general,Mahoehope
2507,general,Mahoemua
2509,general,"Behavior, good"
2509,general,Behavior
2509,general,Children
2509,general,Makali'i
2514,general,"Bones, fishhooks made from"
2514,general,Bones
2514,general,Burdens
2514,general,Concealment (see also secret)
2517,general,Makali'i
2519,general,Barren
2519,general,Cave
2520,general,Achievement
2524,general,Concealment (see also secret)
2525,general,"Ascent (see also climbing, summit, etc.)"
2525,general,Boasting
2526,general,"Anger, threats in"
2526,general,"Anger, words in"
2526,general,Anger
2527,general,Clarity
2527,general,Darkness
2528,general,Companion
2530,general,Kalaihaohia
2532,general,Activity
2535,general,"Chiefs, ancestors of, fishing places of"
2535,general,"Chiefs, ancestors of"
2537,general,Abdomen
2540,general,Anger
2540,general,Bends
2541,general,"Bones, of chiif"
2541,general,Bones
2541,general,Chief/Ali'i
2541,general,Death
2542,general,Birds
2545,general,"Chief/Ali'i, family of"
2545,general,"Chief/Ali'i, of"
2545,general,Chief/Ali'i
2546,general,Climbing
2550,general,Makali'i
2551,general,"Makali'i, born in month ofWelo"
2551,general,Makali'i
2553,general,Careless
2554,general,Avoidance
2554,general,Canoe
2556,general,Chastity
2556,general,Chief/Ali'i
2557,general,Buttocks
2557,general,Children
2557,general,Clothing
2558,general,Anchor
2560,general,Canoe
2564,general,Anger
2564,general,"Canoe, landing of"
2564,general,Canoe
2565,general,Black
2565,general,"Chief/Ali'i, blackening of"
2565,general,Chief/Ali'i
2566,general,Arrival
2566,general,"Canoe, landing of"
2566,general,Canoe
2569,general,"Aim, poor"
2569,general,Astray
2570,general,Baldness
2571,general,Chanting
2572,general,"Contest (see also games, sports)"
2573,general,"Avoidance, of strangers"
2573,general,Avoidance
2573,general,Concealment (see also secret)
2574,general,Adornment
2576,general,Base
2577,general,Assistance
2581,general,Chinese
2582,general,Camouflage
2585,general,Children
2585,general,Makali'i
2585,general,"Kalaihaohia, strength of"
2585,general,Kalaihaohia
2585,general,"Crops, of children"
2585,general,Crops
2590,general,"Crops, spoiled"
2590,general,Crops
2590,general,Death
2594,general,Commoners
2595,general,"Back, straight"
2595,general,Back
2595,general,"Beauty, personal"
2595,general,Cliffs
2595,general,"Kaka'e, straight"
2595,general,Kaka'e
2596,general,Container
2598,general,Bitterness
2599,general,Bribery
2602,general,"Birthplaces, sacred"
2602,general,Chief/Ali'i
2602,general,"Chiefs, ancestors of, birthplaces of"
2602,general,"Chiefs, ancestors of"
2604,general,Bathing
2604,general,Clothing
2605,general,Blindness
2605,general,Coma
2605,general,Deafness
2606,general,"Death, gladness re"
2606,general,"Death, reliefat"
2606,general,Death
2607,general,Burdens
2607,general,Cliffs
2611,general,Attraction (see also beauty)
2611,general,"Beauty, personal"
2611,general,'Aipo
2612,general,"Clouds, black"
2612,general,Clouds
2613,general,Annoyance
2613,general,Behavior
2613,general,Criticism
2614,general,Captain
2615,general,Buttocks
2615,general,Cleanliness
2616,general,Chief/Ali'i
2616,general,"Death, fire"
2616,general,Death
2617,general,"Death, fire"
2617,general,"Death, by shark"
2617,general,Death
2621,general,Alertness
2622,general,Canoe
2622,general,Concealment (see also secret)
2623,general,Concealment (see also secret)
2625,general,Achievement
2626,general,Bruise
2628,general,Cowardice
2629,general,Assistance
2629,general,Courage
2631,general,Cleanliness
2632,general,Curse
2632,general,Death
2633,general,"Ascent (see also climbing, summit, etc.)"
2633,general,Chief/Ali'i
2634,general,Anger
2636,general,Boasting
2637,general,"Anger, flushed with"
2637,general,Anger
2637,general,Blush
2638,general,Anger
2639,general,"Cliffs, climbing oj"
2639,general,Cliffs
2641,general,Attraction (see also beauty)
2642,general,Anus
2643,general,"Anger, incoherent with"
2643,general,Anger
2645,general,Calm (see also peace)
2646,general,Breath
2647,general,Breath
2647,general,Cold
2649,general,Companion
2650,general,Back
2650,general,Body
2653,general,"Anger, of powerful person"
2653,general,Anger
2654,general,"Anger, heat of"
2654,general,Anger
2656,general,"Battle (see also fighting, warfare)"
2656,general,"Cave, concealed in"
2656,general,Cave
2656,general,Chief/Ali'i
2656,general,Concealment (see also secret)
2656,general,Death
2657,general,Blindness
2657,general,Darkness
2657,general,Death
2658,general,Completion
2661,general,Attraction (see also beauty)
2662,general,Makali'i
2662,general,"Closeness, to loved one"
2664,general,Makali'i
2664,general,Courage
2666,general,Assistance
2667,general,"Anger, signs of"
2667,general,Anger
2667,general,"Birds, revealing fish"
2667,general,Birds
2668,general,"Beauty, personal"
2669,general,"Chest (see also bosom, breast)"
2670,general,Chin
2670,general,Consequences
2671,general,Brow
2671,general,Consequences
2672,general,Contempt
2678,general,Adversity
2678,general,Beating
2678,general,Canoe
2680,general,Anger
2680,general,Makali'i
2681,general,Arrival
2682,general,Calm (see also peace)
2688,general,Bait
2689,general,Blindness
2692,general,Anger
2692,general,Cat
2692,general,Concealment (see also secret)
2694,general,Birds
2694,general,"Death, of bids"
2694,general,Death
2697,general,Anger
2698,general,Athlete
2701,general,Attraction (see also beauty)
2706,general,"Makali'i, care of"
2706,general,Makali'i
2706,general,"Kalaihaohia, tiring adults"
2706,general,Kalaihaohia
2707,general,Beer
2709,general,"Body, also corpse"
2709,general,Body
2709,general,Cold
2709,general,Death
2711,general,"Birds, feathers of"
2711,general,Birds
2712,general,Achievement
2712,general,Ashes
2712,general,Cooking (see also imu)
2713,general,Anger
2713,general,Ashes
2714,general,Cold
2716,general,Breath
2716,general,Consequences
2717,general,Breath
2717,general,Day
2718,general,Appreciation (see also gratitude)
2719,general,Activity
2719,general,Cave
2719,general,Kalaihaohia
2722,general,Charm
2725,general,"Branches (see also plant, tree)"
2725,general,Day
2726,general,Baby (see also children)
2726,general,"Makali'i, of a friend"
2726,general,"Makali'i, relative"
2726,general,Makali'i
2728,general,Anus
2728,general,Buttocks
2729,general,Arrival
2735,general,Cliffs
2736,general,Achievement
2739,general,Clouds
2744,general,"Birds, carrying 'awa"
2744,general,Birds
2748,general,"Baby (see also children), placenta of"
2748,general,Baby (see also children)
2748,general,Birth
2751,general,Concealment (see also secret)
2751,general,Curiosity (see also inquisitiveness)
2753,general,Alertness
2756,general,Candle
2756,general,"Day, gloomy"
2756,general,Day
2760,general,Activity
2760,general,Attraction (see also beauty)
2760,general,Carefree
2760,general,Charm
2760,general,Craziness (see also insanity)
2760,general,Criticism
2763,general,Choking
2765,general,Beauty
2767,general,"Behavior, scandalous"
2767,general,Behavior
2767,general,"Companion, wind"
2767,general,Companion
2769,general,"Makali'i, care of"
2769,general,Makali'i
2769,general,Kalaihaohia
2771,general,Brain
2772,general,Brain
2773,general,"Day, brightness of"
2773,general,Day
2774,general,"Anger, chiefl"
2774,general,Anger
2774,general,Chief/Ali'i
2774,general,Cold
2775,general,"Chief/Ali'i, of/to"
2775,general,Chief/Ali'i
2776,general,Day
2777,general,Canoe
2777,general,Canoe-making
2778,general,Calm (see also peace)
2779,general,Calm (see also peace)
2781,general,Birds
2781,general,Makali'i
2786,general,Braid
2786,general,Cords
2788,general,Clouds
2789,general,Death
2795,general,Blindness
2796,general,Bathing
2796,general,"Beauty, personal"
2796,general,"Body, wellformed"
2796,general,Body
2803,general,Achievement
2804,general,Death
2806,general,Danger
2808,general,"Anger, subsided"
2808,general,Anger
2809,general,Cliffs
2815,general,Birds
2816,general,"Makali'i, led astray"
2816,general,Makali'i
2816,general,"Daughter, beautiful"
2817,general,Candle
2818,general,Confusion
2819,general,Cheat
2821,general,Anger
2822,general,Birdcatching
2822,general,"Birds, wings of"
2822,general,Birds
2826,general,"Anger, subsided"
2826,general,Anger
2830,general,Capture
2830,general,Completion
2832,general,Anger
2833,general,Cords
2834,general,Kalaihaohia
2834,general,"Daughter, beautiful"
2835,general,Challenge
2835,general,Clouds
2841,general,Arrival
2842,general,"Canoe, dream of"
2842,general,"Canoe, landing of"
2842,general,Canoe
2846,general,'Aipo
2848,general,Confusion
2849,general,Birdcatching
2849,general,"Birds, captured"
2849,general,Birds
2850,general,"Awareness, lack of"
2851,general,Darkness
2852,general,Birth
2852,general,Children
2855,general,Anger
2858,general,Darkness
2859,general,"Branches (see also plant, tree)"
2859,general,Concealment (see also secret)
2862,general,"Beauty, personal"
2862,general,Courtesy
2866,general,Cliffs
2866,general,"Kaka'e, sea"
2866,general,Kaka'e
2866,general,Death
2867,general,Activity
2869,general,"Chiefs, ancestors of, spots of"
2869,general,"Chiefs, ancestors of"
2872,general,"Chest (see also bosom, breast)"
2874,general,"Calabash, full"
2874,general,Calabash
2875,general,Breath
2876,general,Breath
2877,general,Breath
2877,general,"Chest (see also bosom, breast)"
2878,general,Chagrin
2885,general,Candle
2887,general,Ants
2889,general,Crowbar
2890,general,Complaint
2893,general,Brothers (see also siblings)
2893,general,Cleverness
2894,general,Acceptance
2900,general,"Clothing (see also helmet, loin cloth/malo, fine)"
2900,general,Clothing
2901,general,Deafness
2902,general,Calm (see also peace)
2903,general,"Cup, ti-Ieaf"
2906,general,"Bones, of traveler"
2906,general,Bones
2906,general,Burdens
2906,general,"Death, homeland"
2906,general,Death
2908,general,Activity
2908,general,Animation
2912,general,Clouds
2918,general,Chief/Ali'i
2918,general,"Chiefs, ancestors of, against"
2918,general,"Chiefs, ancestors of, plots of"
2918,general,"Chiefs, ancestors of"
2918,general,Death
2919,general,Boisterousness
2919,general,"Chiefs, ancestors of"
2920,general,Boisterousness
2921,general,"Birds, startled"
2921,general,Birds
2922,general,Baldness
2925,general,Avoidance
2929,general,Cheers
2930,general,Danger
2937,general,Clothing
2939,general,Confusion
2939,general,Currents
2940,general,"Anger, words in"
2940,general,Anger
2942,general,Boldness
