phrase_number,category,tags
1439,general,Posture
1442,general,Pouring rain
1442,general,Rain of Hanalei
1443,general,Sacrifice
1444,general,"Mother (see also parents, wife, woman), longer bearing"
1444,general,"Mother (see also parents, wife, woman)"
1447,general,Natives
1448,general,Rank (see also status)
1450,general,Peace (see also calm)
1454,general,Mouth
1467,general,Sailing
1470,general,Nose
1471,general,Moon
1471,general,"Nights, Hilo"
1471,general,Muku
1474,general,Protection
1474,general,Shelter (see also protection)
1479,general,Observation
1480,general,"Of bad luck, of  trouble"
1480,general,Of bad luck
1482,general,Sea
1483,general,Natives
1483,general,Ships
1485,general,Prophecy
1487,general,Scolding/repro of
1487,general,Servants
1487,general,Shame
1490,general,Nuisance
1490,general,Pest
1492,general,Neck
1495,general,Of bad luck
1499,general,Pigs
1499,general,"Of bad luck, ghosts"
1499,general,Of bad luck
1501,general,Prudence
1503,general,Shoulders
1504,general,Siblings (see family)
1504,general,Size
1505,general,Size
1508,general,Privacy
1508,general,"Pry (see also curiosity, inquisitiveness)"
1509,general,"Nana, Welo"
1509,general,Nana
1509,general,"Planting (see also farming), taro"
1509,general,Planting (see also farming)
1512,general,Mist
1513,general,Mist
1513,general,Signs of rain
1513,general,Of bad luck
1514,general,Noon
1514,general,Nudity
1521,general,Pu'uhale
1522,general,"Prosperity, of"
1522,general,Prosperity
1523,general,Peace (see also calm)
1525,general,Sea
1525,general,"Ships, Keoko'i"
1525,general,Ships
1530,general,Respect
1534,general,"Plank, unstable"
1536,general,Sea
1536,general,Pu'uhale
1537,general,"Pu'uhale, stormy"
1537,general,Pu'uhale
1538,general,Payment
1538,general,Retribution
1538,general,Salt
1540,general,Reliable
1541,general,Poi
1543,general,Misunderstanding
1544,general,"Post, main"
1545,general,Money
1545,general,Prosperity
1545,general,Scrotum
1548,general,Apuakea rain
1548,general,Rain of Mololani
1548,general,Rain of Nu'uanu
1549,general,'Awa rain
1549,general,Cold rain
1549,general,Rain of Kilauea
1550,general,Rain of Waiohinu
1550,general,Rain Ilia'ao rain
1551,general,Rain of Hilo
1551,general,Preceding nehu run
1552,general,Rain of Pi'ihonua
1553,general,Cold rain
1553,general,Rain of Waiehu
1555,general,Poi
1557,general,"Rain, Sign of a chief"
1558,general,Rebel
1558,general,Rebellion
1560,general,Rain of Kea'au
1561,general,Rain of He'eia
1561,general,Rain of Hilo
1562,general,Kanilehua rain
1562,general,Rain of Hilo
1563,general,Rain of Mololani
1563,general,Rain of Nu'uanu
1564,general,Rain of Palawat
1565,general,Rain of Pahala
1566,general,White rain
1566,general,Rain of Hana
1569,general,Rain of Punalu'u
1570,general,Bruising rain
1570,general,Rain of Pana'ewa
1571,general,Cold rain
1571,general,Kipu'upu'u rain
1571,general,Rain of Waimea
1571,general,Runners
1572,general,Adz rain
1572,general,Pouring rain
1572,general,Rain of Kalihi
1573,general,Mist
1573,general,Rain of Ka'ala
1574,general,Murder
1574,general,Kuahine rain
1574,general,Rain of Manoa
1574,general,Rainbow
1574,general,"Royalty, death of"
1575,general,Kukalahale rain
1575,general,Rain of Honolulu
1575,general,Roofs
1576,general,Destruction rain
1576,general,Rain of Ka'upena
1577,general,Cold rain
1577,general,Rain of Lanakila
1578,general,Laniha'aha'a rain
1578,general,Shelter rain
1578,general,Rain of Hana
1578,general,Shelter (see also protection)
1578,general,Sky
1579,general,Lanipa'ina rain
1579,general,Rain of 'Ulupalakua
1580,general,Mist
1580,general,Rain of Waianuenue
1580,general,Rainbow
1581,general,Rain of Ka'anapali
1582,general,Icy rain
1582,general,Lihau rain
1582,general,Rain of Pahoa
1583,general,Lililehua rain
1583,general,Rain of Ka'anapali
1584,general,Pouring rain
1584,general,Rain of Hanalei
1585,general,Heavy rain
1585,general,Rain of Pana'ewa
1586,general,Adz rain
1586,general,Cold rain
1586,general,Rain of Hale Ie'a
1587,general,Rain of Puna
1588,general,Sudden rain
1588,general,Rain of Kawaihae
1588,general,Signs of rain
1588,general,Of bad luck
1589,general,Rain of Moelana
1590,general,Noelehua rain
1590,general,Rain of Wai'ale'ale
1591,general,Rain of Waimea
1592,general,Rain In presence of a god
1592,general,"Of bad luck, of god"
1592,general,Of bad luck
1593,general,Paliloa rain
1593,general,Rain of Waimea
1594,general,Pa'upili rain
1594,general,Rain of Lahaina
1595,general,Shelter rain
1595,general,Rain of Kaupo
1595,general,Shelter (see also protection)
1596,general,Shelter rain
1596,general,Rain of Huelo
1596,general,Shelter (see also protection)
1597,general,Rain of Hi'imakua
1598,general,Rain of Kahalu'u
1599,general,Mist
1599,general,Rain of Kumaka
1600,general,"Mountain (see also hill, summit)"
1600,general,'Awa rain
1600,general,Icy rain
1600,general,Mountain rain
1601,general,POpokapa rain
1601,general,Rain of Nu'uanu
1602,general,'Okiu rain
1602,general,Rain of Makawao
1603,general,Rain of Pi'iholo
1604,general,Wa'awa'ahia rain
1604,general,Rain of Waipi'o
1607,general,Rain of Hilo
1607,general,Regality
1608,general,Poverty (see also destitution)
1608,general,"Resources, lack of"
1610,general,Pool
1611,general,Noon
1611,general,Shadow
1612,general,Moon
1613,general,"Possessions, longingfor"
1613,general,Possessions
1614,general,Rainbow
1614,general,Of bad luck
1615,general,Recreation
1615,general,Sails
1616,general,Pillow
1616,general,Rest (see also relaxation)
1617,general,Nana
1617,general,Pillow
1617,general,Rest (see also relaxation)
1620,general,Pride
1621,general,Rank (see also status)
1624,general,Prayers
1624,general,Prophet
1625,general,Ships
1627,general,Rank (see also status)
1629,general,Rebellion
1634,general,Sailor
1637,general,Ships
1638,general,Patience
1642,general,Remembrance
1647,general,"Pu'uhale, whispering"
1647,general,Pu'uhale
1649,general,Pool
1653,general,Offerings
1653,general,Pool
1655,general,"Prayers, answer to"
1655,general,"Prayers, for relief"
1655,general,Prayers
1657,general,"Nights, Hilo, Kane"
1657,general,"Nights, Hilo, Kil"
1657,general,"Nights, Hilo"
1658,general,Sacrifice
1659,general,Pest
1664,general,Heated rain
1664,general,Rainbow
1667,general,Rank (see also status)
1668,general,"Sea, murmuring"
1668,general,Sea
1670,general,Scrotum
1674,general,Pursuit
1676,general,"Road, covered with grass, paved with sea shd!s"
1676,general,"Road, covered with grass"
1677,general,Power
1677,general,Respect
1678,general,"Shells, land"
1679,general,Obvious
1679,general,Retribution
1679,general,Ruthlessness
1683,general,"Sea, murmuring"
1683,general,Sea
1684,general,Restlessness
1685,general,"Peace (see also calm), in harbor"
1685,general,Peace (see also calm)
1688,general,Pu'uhale
1689,general,Pu'uhale
1691,general,Natives
1692,general,Revelation
1694,general,Murder
1695,general,"Pry (see also curiosity, inquisitiveness)"
1698,general,Return
1700,general,Poi
1700,general,"Of bad luck, relating to medicine"
1700,general,Of bad luck
1703,general,Pa'upili rain
1703,general,Rain of Lahaina
1708,general,Provisions
1717,general,"Shell, kahuli"
1717,general,"Shells, land"
1718,general,"Ke'ehi, of Mamala"
1718,general,Ke'ehi
1719,general,Kawaihae
1719,general,"Pu'uhale, whispering"
1719,general,Pu'uhale
1720,general,"Mokoli'i, of Puakea"
1720,general,Mokoli'i
1722,general,Kahului
1722,general,"Pu'uhale, swaying"
1722,general,Pu'uhale
1723,general,Ke'ehi
1726,general,"Mokoli'i, of Po'o"
1726,general,Mokoli'i
1726,general,Pu'uhale
1727,general,Reptile
1727,general,"Sea, loud-voiced"
1727,general,Sea
1727,general,Mokoli'i
1728,general,"Sea, loud-voiced"
1728,general,Sea
1728,general,"Mokoli'i, of Paikaka"
1728,general,Mokoli'i
1729,general,Sea
1729,general,Kama'ole
1730,general,Kawaihae
1731,general,Sea
1731,general,Ke'ehi
1732,general,Sea
1732,general,Pu'uhale
1733,general,Pigs
1733,general,Pu'uhale
1734,general,"Sea, echoing"
1734,general,Sea
1734,general,Kahului
1735,general,Mistreatment
1735,general,Retribution
1738,general,Offerings
1738,general,Prayers
1739,general,Rainbow
1739,general,"Reward, warriors"
1739,general,Reward
1740,general,Red
1740,general,"Signs, of 'aumakua watching"
1740,general,Signs
1741,general,"Muku, 'Olepau"
1741,general,Muku
1742,general,Skill (see also expert)
1745,general,"Mouth, wry"
1745,general,Mouth
1745,general,Self-knowledge
1748,general,Kipu'upu'u rain
1748,general,Rain of Waimea
1748,general,Skin
1750,general,Rank (see also status)
1753,general,Prudence
1754,general,"News, good"
1756,general,"Mountain (see also hill, summit)"
1757,general,Punishment
1758,general,Possibility
1761,general,Plains
1762,general,Plains
1763,general,Parasite (see also exploitation)
1764,general,Natives
1766,general,Prosperity
1768,general,Roots
1772,general,Missionaries
1772,general,"Monarchy, overthrow of"
1772,general,Prophecy
1772,general,Sand
1773,general,"Sand, sparkling"
1773,general,Sand
1774,general,"Sand, sounding"
1774,general,Sand
1775,general,"'jeather""601, scolding children"
1775,general,"'jeather""601"
1775,general,"Refuge, place of"
1775,general,Sand
1776,general,Sand
1778,general,Sand
1778,general,"Shells, land"
1779,general,"Of bad luck, ghosts"
1779,general,Of bad luck
1780,general,Sand
1782,general,Rat
1783,general,Red
1785,general,Skin
1786,general,"Rank (see also status), elevation of"
1786,general,Rank (see also status)
1789,general,Pu'uhale
1793,general,"People, important"
1793,general,Rank (see also status)
1794,general,"People, important"
1794,general,Rank (see also status)
1795,general,Of bad luck
1801,general,Multitude (see also crowd}
1801,general,Murder
1802,general,Multitude (see also crowd}
1802,general,"Rank (see also status), low"
1802,general,"Rank (see also status), pretense of"
1802,general,Rank (see also status)
1807,general,Oar
1808,general,Point
1810,general,"Night, cold"
1810,general,Night
1812,general,"Pry (see also curiosity, inquisitiveness)"
1813,general,Pride
1814,general,Nose
1817,general,Pinworms
1818,general,Revelation
1819,general,Rebellion
1819,general,Retribution
1820,general,Revelation
1821,general,Poi
1821,general,Sharing
1821,general,Shore-dweller
1822,general,"Nets, carrying"
1822,general,"Nets, gnawed"
1822,general,Nets
1822,general,Plains
1822,general,Rainbow
1822,general,Rat
1826,general,Names
1826,general,"Possessions, family"
1826,general,Possessions
1827,general,Names
1829,general,Prosperity
1830,general,Names
1831,general,Mouth
1832,general,Puhenehene (game)
1832,general,Red
1832,general,Secret (see also concealment)
1833,general,Natives
1833,general,Permanence
1836,general,Paddle (see also canoe)
1838,general,"'jeather""601"
1842,general,Ke'ehi
1843,general,Sea
1843,general,Ke'ehi
1846,general,"Mountain (see also hill, summit)"
1847,general,Shoulders
1852,general,Salt
1852,general,Scandal
1852,general,Secret (see also concealment)
1852,general,Skeletons
1853,general,Palate
1854,general,Pairs
1856,general,Riddling
1858,general,Rat
1858,general,Retribution
1858,general,"Reward, just"
1858,general,Reward
1859,general,Retribution
1859,general,"Reward, just"
1859,general,Reward
1861,general,Paddle (see also canoe)
1861,general,Posture
1861,general,Preparation
1866,general,Possessions
1866,general,Religion
1873,general,Narrowness
1875,general,"Mouth, of a child"
1875,general,Mouth
1875,general,"'jeather""601, teach children"
1875,general,"'jeather""601"
1877,general,Sky
1882,general,Kipu'upu'u rain
1882,general,Rain of Waimea
1885,general,Size
1886,general,Prostitutes
1887,general,Peace (see also calm)
1888,general,"Of bad luck, of storm"
1888,general,Of bad luck
1890,general,Posture
1890,general,Pride
1891,general,Shoulders
1895,general,Penis
1895,general,Planting (see also farming)
1895,general,Scrotum
1895,general,"Of bad luck, of fruiting season"
1895,general,Of bad luck
1896,general,Maunaloa
1899,general,Pu'uhale
1900,general,Pu'uhale
1900,general,Skill (see also expert)
1907,general,Signs
1910,general,Remembrance
1910,general,Scar
1910,general,"Skin, burned"
1910,general,Skin
1912,general,Pu'uhale
1914,general,"Platform, sacred"
1917,general,"Mourning (see also burial, death, grief)"
1917,general,Rain at death
1920,general,Mistreatment
1922,general,"'jeather""601"
1923,general,Prosperity
1924,general,Misfortune
1926,general,Rain of Hilo
1927,general,Money
1927,general,"Size, loss of"
1929,general,Noise
1929,general,Repetition
1932,general,Navel
1934,general,Peace (see also calm)
1934,general,Rest (see also relaxation)
1936,general,Shade
1939,general,Peace (see also calm)
1939,general,"Sea, choppy"
1939,general,Sea
1940,general,Peace (see also calm)
1941,general,Peace (see also calm)
1941,general,Sea
1942,general,Obvious
1942,general,Opportunity
1942,general,Promises
1942,general,Reward
1944,general,Penis
1945,general,Pu'uhale
1948,general,"Roots, shallow"
1948,general,Roots
1950,general,"Sand, black"
1950,general,Sand
1951,general,Opportunity
1958,general,Muku
1962,general,Sailor
1963,general,Neglect
1963,general,Prosperity
1963,general,Rat
1963,general,Skin
1964,general,Peace (see also calm)
1965,general,Peace (see also calm)
1966,general,Sea
1968,general,Nana
1970,general,Neck
1970,general,Sacrifice
1972,general,Rainbow-hued rain
1973,general,Multitude (see also crowd}
1974,general,Panic
1979,general,Sea
1979,general,Pu'uhale
1980,general,Sea
1982,general,Sea
1985,general,Penis
1985,general,"Potency, sexual"
1985,general,Shame
1986,general,"Nights, Hilo, Kane"
1986,general,"Nights, Hilo"
1986,general,La'au
1986,general,Scattering
1987,general,Self-knowledge
1990,general,"Mouth, always open"
1990,general,Mouth
1992,general,"Mouth, waters"
1992,general,Mouth
1993,general,Rude (see also manners)
1994,general,Nose
1994,general,"Nostril, hair in"
1996,general,Mouth
1996,general,Size
1998,general,Skin
2002,general,Scallops
2002,general,Size
2004,general,Selfishness
2005,general,Music
2005,general,Preoccupied
2008,general,Posture
2010,general,Moss
2010,general,"Peace (see also calm), land"
2010,general,Peace (see also calm)
2012,general,Old age (see also aging)
2012,general,"Sand, of 'Ali"
2012,general,Sand
2013,general,"Salt, in eyes"
2013,general,Salt
2016,general,"Of bad luck, of failure"
2016,general,Of bad luck
2017,general,Peace (see also calm)
2017,general,Safety
2017,general,Security
2018,general,Rat
2019,general,Progress
2021,general,Rank (see also status)
2022,general,Multitude (see also crowd}
2022,general,Recreation
2022,general,Relaxation
2023,general,Pity
2023,general,Rest (see also relaxation)
2023,general,Shoulders
2025,general,Pa'ie'ie
2026,general,Prosperity
2026,general,Sailor
2033,general,Heavy rain
2033,general,Sadness
2034,general,Mist
2034,general,Pouring rain
2034,general,Rain of Hanalei
2034,general,Sadness
2037,general,Pity
2038,general,Rain of Alaka'i
2040,general,Punishment
2041,general,Neck
2041,general,Wa'ahila rain
2041,general,Scar
2043,general,Neck
2045,general,Prudence
2046,general,Pigs
2046,general,Rain of Kona
2046,general,Runners
2047,general,Offensive
2049,general,Prudence
2050,general,Peace (see also calm)
2051,general,Nose
2052,general,Poi
2053,general,Peace (see also calm)
2055,general,Overlooked/oversight
2059,general,Prayers
2060,general,Peace (see also calm)
2061,general,Old age (see also aging)
2062,general,Prayers
2062,general,Rest (see also relaxation)
2065,general,"'jeather""601"
2066,general,"Prayers, healing"
2066,general,Prayers
2066,general,Shoulders
2067,general,Night
2067,general,Revelation
2070,general,"Sea, moaning"
2070,general,Sea
2072,general,"Pry (see also curiosity, inquisitiveness)"
2073,general,Revelation (book of the Bible)
2076,general,Prudence
2080,general,Obvious
2080,general,Satisfaction
2082,general,Password
2083,general,"'jeather""601"
2085,general,Nets
2086,general,Pool
2087,general,Opportunity
2089,general,Odor (see also fragrance)
2089,general,Scandal
2093,general,Makali'i
2093,general,Plants
2094,general,Sea
2094,general,Ke'ehi
2097,general,Of bad luck
2099,general,Obvious
2101,general,Provocation of rain
2103,general,Sea
2106,general,Pinworms
2106,general,Poi
2106,general,Return
2110,general,Parasite (see also exploitation)
2110,general,Posture
2113,general,Of bad luck
2116,general,Obedience
2117,general,Prudence
2118,general,Prudence
2118,general,Rope
2119,general,Prudence
2120,general,Prudence
2121,general,Prudence
2122,general,Prudence
2124,general,"Of bad luck, of  good weather"
2124,general,Of bad luck
2129,general,Need for rain
2129,general,Sky
2130,general,Peace (see also calm)
2130,general,Plains
2130,general,Quiet
2132,general,"Path (see also road, trail)"
2132,general,Runners
2132,general,Safety
2133,general,Misunderstanding
2133,general,Sailor
2134,general,Signs of rain
2134,general,Of bad luck
2135,general,"Planting (see also farming), taro"
2135,general,Planting (see also farming)
2135,general,Rafts
2135,general,Roots
2137,general,Servants
2140,general,Multitude (see also crowd}
2142,general,Mokoli'i
2142,general,Pu'uhale
2145,general,Skull
2148,general,Maunaloa
2150,general,Mouth
2155,general,Promises
2156,general,Neglect
2156,general,"Possessions, care of"
2156,general,Possessions
2157,general,"Secret (see also concealment), by anger"
2157,general,Secret (see also concealment)
2158,general,Obedience
2158,general,Pity
2159,general,Selfishness
2164,general,Plains
2165,general,"Planting (see also farming), firstfruits"
2165,general,Planting (see also farming)
2177,general,Neck
2181,general,"Possessions, scattered"
2181,general,Possessions
2182,general,Navel
2182,general,"Relationship, blood"
2182,general,"Of bad luck, of death"
2182,general,Of bad luck
2183,general,Punishment
2183,general,Riddling
2183,general,Shoulders
2185,general,Sailing
2185,general,Ships
2186,general,Severance
2188,general,Nets
2188,general,"Nose, of f"
2188,general,Nose
2189,general,"Ownership, marks of"
2189,general,"Pigs, ownership"
2189,general,"Pigs, of chiefs"
2189,general,Pigs
2189,general,"Possessions, of achief"
2189,general,Possessions
2190,general,Obvious
2192,general,Reef
2195,general,"Prayers, potent"
2195,general,Prayers
2196,general,Mouth
2196,general,Rude (see also manners)
2196,general,Silence
2199,general,Pu'uhale
2199,general,"Seas, eight"
2200,general,"Sea, choppy"
2200,general,Sea
2202,general,Pu'uhale
2203,general,"Night, the"
2203,general,Night
2206,general,Namii
2206,general,Nawa
2207,general,Mist
2209,general,Nets
2220,general,Plains
2221,general,Skin
2222,general,Pinworms
2223,general,"Relationship, blood, close"
2223,general,"Relationship, blood"
2224,general,"Seas, eight"
2227,general,Offerings
2227,general,Pigs
2227,general,"Of bad luck, misfortune"
2227,general,"Of bad luck, canoes"
2227,general,Of bad luck
2227,general,"Skin, cracked"
2227,general,Skin
2228,general,"'jeather""601, wearing children's clothing"
2228,general,"'jeather""601"
2230,general,Precedence
2232,general,Missionaries
2232,general,Pigs
2232,general,Retribution
2237,general,"Skin, dark"
2237,general,Skin
2238,general,Roots
2242,general,Retreat (from danger)
2244,general,Poi
2244,general,"Principles, adherence to"
2246,general,"Prosperity, days of"
2246,general,Prosperity
2250,general,Mist
2256,general,Pu'uhale
2257,general,Sky
2258,general,Rain of Kawaihae
2260,general,Oppression
2260,general,Rebel
2260,general,Rebellion
2262,general,Ka'a'awa
2263,general,Portuguese
2265,general,"Path (see also road, trail)"
2265,general,Respect
2265,general,Siblings (see family)
2266,general,"Sea, of Ho'ohiia"
2266,general,Sea
2268,general,Mouth
2270,general,"Plants, standing alone"
2270,general,Plants
2271,general,"Of bad luck, of maturity"
2271,general,Of bad luck
2273,general,Pool
2276,general,Poise
2282,general,Muku
2283,general,Music
2283,general,Night
2289,general,Restrictions
2290,general,"Planting (see also farming), of sweet potato"
2290,general,Planting (see also farming)
2291,general,Provisions
2293,general,Nana
2294,general,"'jeather""601"
2297,general,"Planting (see also farming), breadfruit"
2297,general,Planting (see also farming)
2301,general,"'jeather""601, road of"
2301,general,"'jeather""601"
2301,general,"Road, covered with grass"
2302,general,Parents
2303,general,"Mourning (see also burial, death, grief)"
2303,general,Rain at death
2305,general,"Sand, shifting"
2305,general,Sand
2307,general,Observation
2308,general,Money
2308,general,Obvious
2308,general,Prosperity
2308,general,Round
2309,general,Ships
2310,general,Sky
2312,general,"Shells, land"
2318,general,"Rain,  Deeds of rain"
2321,general,"Months, Hi/ina"
2324,general,Sidesaddle
2325,general,"Opinion, unexpressed"
2326,general,Missionaries
2326,general,Rain of Hilo
2326,general,"Sabbath, breaking of"
2326,general,Silence
2327,general,Preparation
2328,general,Signs
2331,general,'Ikuwa
2334,general,"Pu'uhale, shallow"
2334,general,Pu'uhale
2334,general,Shallow-minded
2337,general,Morning
2340,general,Relaxation
2342,general,Rank (see also status)
2344,general,"Odor (see also fragrance), musty"
2344,general,Odor (see also fragrance)
2345,general,Possessions
2346,general,Missionaries
2347,general,Sigh
2349,general,Size
2351,general,Quilt
2353,general,"Seas, eight"
2355,general,Pool
2357,general,Pu'uhale
2359,general,Scarcity (see also lack)
2360,general,Neck
2360,general,Sacrifice
2361,general,Night
2362,general,Perfection
2362,general,Shade
2366,general,"'Ewa, hard work"
2366,general,'Ewa
2366,general,"Reward, for hard work"
2366,general,Reward
2367,general,"Mother (see also parents, wife, woman)"
2368,general,"Night, long"
2368,general,"Night, stretching"
2368,general,Night
2369,general,Hinaia'ele'ele
2370,general,Hinaia'ele'ele
2371,general,Hinaia'ele'ele
2372,general,Nets
2372,general,Parasite (see also exploitation)
2373,general,Pu'uhale
2374,general,Mouth
2374,general,Prayers
2383,general,Morning
2383,general,Old age (see also aging)
2384,general,Sameness
2385,general,Nastiness
2389,general,Hinaia'ele'ele
2390,general,'Ikuwa
2390,general,Pu'uhale
2391,general,'Ikuwa
2392,general,Obstacle
2394,general,Prudence
2395,general,Poi
2395,general,Riddling
2396,general,'Ikuwa
2397,general,'Ikuwa
2398,general,Old age (see also aging)
2399,general,"'Ikuwa, Ka'elo"
2399,general,'Ikuwa
2400,general,"'Ikuwa, Ka'elo"
2400,general,'Ikuwa
2401,general,"'Ikuwa, Ka'elo"
2401,general,'Ikuwa
2407,general,Prudence
2408,general,Procession
2408,general,Red
2408,general,Signs
2409,general,Size
2412,general,"Potency, sexual"
2413,general,Prophecy
2414,general,Passion
2420,general,"Mouth, raw"
2420,general,Mouth
2423,general,Procrastination
2423,general,Search
2424,general,"'jeather""601, hold family together"
2424,general,"'jeather""601"
2427,general,"Possessions, care of"
2427,general,Possessions
2428,general,Past
2431,general,Moon
2431,general,"Muku, 'Olekukahi"
2431,general,"Muku, 'Olekulua"
2431,general,Muku
2434,general,"Peak, ascent of"
2437,general,Reward
2439,general,Possessions
2442,general,Mist
2442,general,"Problems (see also difficulties, trouble)"
2443,general,"'Ikuwa, Kaulua"
2443,general,'Ikuwa
2443,general,Nets
2444,general,"'Ikuwa, Kaulua"
2444,general,'Ikuwa
2444,general,Shoulders
2445,general,Size
2446,general,"Rank (see also status), of mate"
2446,general,Rank (see also status)
2447,general,Pool
2448,general,Prayers
2448,general,Shadow
2449,general,Mouth
2449,general,Paddle (see also canoe)
2450,general,Planting (see also farming)
2455,general,Patience
2455,general,Perseverance
2455,general,Response
2456,general,Parasite (see also exploitation)
2456,general,"Sand, clinging"
2456,general,Sand
2457,general,Morning
2457,general,Procrastination
2459,general,Practice
2459,general,Site
2461,general,Respect
2461,general,Siblings (see family)
2464,general,Skill (see also expert)
2466,general,"Nose, fly on"
2466,general,Nose
2466,general,Sailor
2468,general,Sand
2469,general,Poise
2474,general,Nana
2474,general,Pillow
2474,general,Relaxation
2474,general,Rest (see also relaxation)
2474,general,Pu'uhale
2475,general,Offerings
2475,general,Pigs
2477,general,Old age (see also aging)
2479,general,Multitude (see also crowd}
2480,general,Poi
2482,general,Rain Gives life
2484,general,"Names, gift of"
2484,general,Names
2486,general,Wa'ahila rain
2486,general,Rain of Nu'uanu
2488,general,Respect
2490,general,Poi
2492,general,Protection
2493,general,Paddle (see also canoe)
2493,general,"Problems (see also difficulties, trouble)"
2494,general,Sky
2496,general,Shadow
2497,general,Mouth
2498,general,Natives
2498,general,"Of bad luck, of weather"
2498,general,Of bad luck
2501,general,Prudence
2502,general,"Nose, crusty"
2502,general,Nose
2506,general,Mahoehope
2506,general,Shoulders
2507,general,Mahoehope
2507,general,Recklessness
2509,general,Makali'i
2510,general,La'au
2511,general,Muku
2512,general,Shrubbery
2515,general,Size
2516,general,Nana
2517,general,Nana
2517,general,Restlessness
2522,general,Rainbow
2522,general,Sky
2524,general,Secret (see also concealment)
2527,general,Moon
2527,general,Muku
2528,general,Nothingness
2531,general,Nets
2532,general,"Pu'uhale, rippling"
2532,general,Pu'uhale
2536,general,Sand
2536,general,Shyness
2538,general,"Planting (see also farming), unskilled"
2538,general,Planting (see also farming)
2540,general,Night
2540,general,"Nose, nip on"
2540,general,Nose
2543,general,Signs
2544,general,Oppression
2544,general,Scarcity (see also lack)
2546,general,"Of bad luck, of failure"
2546,general,Of bad luck
2548,general,Pool
2549,general,Nana
2550,general,Nana
2551,general,"Nana, Welo"
2551,general,Nana
2552,general,Sailor
2553,general,Missionaries
2553,general,Religion
2553,general,"Rules, adherence to (see also kapu, law)"
2554,general,Paddle (see also canoe)
2556,general,Oath
2558,general,Ships
2559,general,Mouth
2562,general,'Ikuwa
2563,general,Salt
2570,general,Music
2571,general,Music
2572,general,Opponents
2573,general,Shyness
2574,general,Prosperity
2576,general,Obstacle
2576,general,"Progress, prevention of"
2576,general,Progress
2577,general,Mouth
2578,general,Poi
2578,general,Scarcity (see also lack)
2581,general,Pail
2581,general,Salesmen
2582,general,"Nose, flat"
2582,general,Nose
2582,general,Sand
2583,general,Saliva
2583,general,Scolding/repro of
2584,general,"Of bad luck, of maturity"
2584,general,Of bad luck
2586,general,"Mouth, turned down"
2586,general,Mouth
2586,general,"Problems (see also difficulties, trouble), many"
2586,general,"Problems (see also difficulties, trouble)"
2589,general,Neck
2590,general,Rotten (see also decomposition)
2591,general,Of bad luck
2592,general,Prophet
2593,general,Shore-dweller
2595,general,Moon
2599,general,Mouth
2599,general,Promises
2602,general,"Platform, sacred"
2604,general,Modesty
2604,general,Shield
2604,general,Skirt/pa'u
2608,general,Mud
2608,general,Mudslinging
2608,general,Scandal
2610,general,"Nets, gnawed"
2610,general,Nets
2610,general,Rat
2611,general,Reality
2611,general,Revelation
2612,general,"Skin, dark"
2612,general,Skin
2612,general,Sky
2614,general,Prosperity
2614,general,Sailor
2615,general,Poi
2617,general,Oath
2618,general,Mulch
2618,general,Planting (see also farming)
2620,general,Of bad luck
2621,general,Observation
2621,general,Skill (see also expert)
2622,general,Posture
2622,general,Protection
2625,general,Paste
2626,general,Bruising rain
2626,general,"Skin, bruised"
2626,general,Skin
2627,general,Obedience
2628,general,Morning rain
2628,general,Sadness
2628,general,Shrubbery
2629,general,Salt
2630,general,"Skill, in sports"
2630,general,Skill (see also expert)
2631,general,Nonsense
2631,general,Railroad
2631,general,"Sand, dirty"
2631,general,Sand
2637,general,Red
2638,general,Pu'uhale
2640,general,Poi
2643,general,Nose
2644,general,Posture
2646,general,Silence
2648,general,"Relationship, blood, insecure"
2648,general,"Relationship, blood"
2649,general,Parasite (see also exploitation)
2653,general,Power
2664,general,Salt
2667,general,"Signs, of anger"
2667,general,Signs
2667,general,Of bad luck
2668,general,Reeds
2669,general,Noise
2670,general,Reward
2671,general,Rascal (see also mischiefmaker)
2671,general,Reward
2674,general,"Skin, dark"
2674,general,Skin
2679,general,Kanilehua rain
2679,general,Rain of Hilo
2679,general,Sadness
2680,general,Semen
2682,general,Peace (see also calm)
2683,general,Roots
2684,general,Money
2684,general,Prosperity
2685,general,Rain of 'ohi'a forests
2685,general,Siblings (see family)
2688,general,Mouth
2688,general,"Prayers, of a fisherman"
2688,general,Prayers
2689,general,Mist
2690,general,Money
2690,general,Price
2691,general,"Problems (see also difficulties, trouble), remedyfor"
2691,general,"Problems (see also difficulties, trouble)"
2694,general,Sea
2696,general,Of bad luck
2699,general,Poi
2699,general,Shore-dweller
2700,general,Malulani
2701,general,Rivalry
2706,general,Patience
2712,general,"Platform, sacred"
2713,general,Scattering
2718,general,Nose
2721,general,Prudence
2722,general,Prayers
2722,general,Revenge
2724,general,Nets
2726,general,"Mother (see also parents, wife, woman)"
2734,general,'Ikuwa
2734,general,Pu'uhale
2736,general,"Obscurity, emergence from"
2737,general,Kanilehua rain
2738,general,Rain of winter
2743,general,Parents
2745,general,Sea
2746,general,"Sea, dancing"
2746,general,Sea
2748,general,"Placenta, burial of"
2751,general,Secret (see also concealment)
2752,general,Pool
2752,general,Secret (see also concealment)
2755,general,Sea
2757,general,"Names, fragrant"
2757,general,Names
2758,general,"Progress, importance of unity for"
2758,general,Progress
2759,general,Obstacle
2759,general,Progress
2759,general,Sea
2762,general,Shore-dweller
2763,general,Pregnancy
