phrase_number,category,tags
1234,general,"Flowers, strung into lei (see also lei)"
1234,general,Flowers
1236,general,Gentleness
1238,general,Evi
1239,general,"Dreams, bananas"
1239,general,Dreams
1239,general,"Fishing, signs re"
1239,general,Fishing
1242,general,Future
1244,general,Fish
1246,general,"Food, importance of"
1246,general,Food
1249,general,"Elders, respectfor"
1249,general,Elders
1249,general,"Family, respect within"
1249,general,Family
1250,general,"Family, respect within"
1250,general,Family
1251,general,"Elders, respectfor"
1251,general,Elders
1251,general,"Family, respect within"
1251,general,Family
1252,general,Eating
1254,general,Discipline
1255,general,Fish
1262,general,"Eyes, pecked out"
1262,general,Eyes
1262,general,"Fishing, sea"
1262,general,Fishing
1263,general,"Fighting (see also battle, warfare)"
1264,general,"Games, challenge"
1264,general,Games
1267,general,"Fishing, signs re"
1267,general,Fishing
1268,general,Enticement/lure
1268,general,Feet/foot
1269,general,"Food, bosom"
1269,general,Food
1270,general,Food
1271,general,"Food, containersfor"
1271,general,"Food, swings from neck"
1271,general,Food
1273,general,Food
1274,general,"Destruction, wind"
1274,general,"Destruction, crops"
1274,general,Destruction
1274,general,"Food, destruction of"
1274,general,Food
1275,general,"Food, red-mouthed"
1275,general,Food
1279,general,Feathers
1280,general,Feet/foot
1286,general,Generosity
1289,general,Deceit
1291,general,Fragrance
1292,general,Descendants
1297,general,"Fish, not shared"
1297,general,Fish
1297,general,Food
1298,general,Flight
1299,general,Flood
1300,general,Excrement
1305,general,Desires
1308,general,"Eating, men"
1308,general,Eating
1308,general,"Genitals, dangling"
1308,general,Genitals
1310,general,"Gods, adornment of"
1310,general,Gods
1312,general,"Dust, skin"
1312,general,Dust
1312,general,"Games, dirt leaping"
1312,general,Games
1314,general,Fishermen
1314,general,Flood
1316,general,Earth
1317,general,Famine
1317,general,Food
1318,general,Fire
1318,general,Food
1320,general,"Food, barter of exchange of"
1320,general,Food
1321,general,Eyes
1321,general,"Face, unclean"
1321,general,Face
1322,general,"Eating, of clams"
1322,general,Eating
1322,general,"Fish, eaten with mud"
1322,general,Fish
1323,general,Flood
1324,general,Fish
1326,general,"Fish, sour"
1326,general,Fish
1326,general,Foreigners (see also Caucasians)
1328,general,Food
1329,general,Fishing
1330,general,"Fish, breeding of"
1330,general,Fish
1331,general,Fishing
1332,general,"Fragrance, of seaweed"
1332,general,Fragrance
1333,general,Feet/foot
1333,general,Fingers
1333,general,Fishing
1334,general,Fire
1334,general,Fishing
1335,general,"Fishing, torch"
1335,general,Fishing
1337,general,Goat
1338,general,"Fishing, snarled lines"
1338,general,Fishing
1339,general,Fish
1340,general,Fishing
1341,general,Fishing
1344,general,"Fishing, signs re"
1344,general,Fishing
1345,general,Fish
1346,general,"Eating, of taro"
1346,general,Eating
1346,general,"Food, of children"
1346,general,Food
1348,general,Dew
1352,general,Feet/foot
1352,general,Fishing
1353,general,Fire
1353,general,Fish
1355,general,Fishing
1357,general,Fishing
1357,general,Gestures
1358,general,"Fishing, torch"
1358,general,Fishing
1359,general,"Fishing, torch"
1359,general,Fishing
1361,general,"Food, vegetable"
1361,general,Food
1363,general,Fishing
1365,general,Goat
1366,general,Fishing
1370,general,Fishing
1371,general,Fishing
1372,general,Fish
1372,general,Fishing
1373,general,Fish
1374,general,Fishing
1375,general,"Food, vegetable"
1375,general,Food
1377,general,Fishing
1378,general,Feet/foot
1378,general,Fishermen
1378,general,Fishing
1380,general,Goat
1381,general,"Food, vegetable"
1381,general,Food
1383,general,Diving
1385,general,Fish
1388,general,Friendship
1389,general,Drinking (see also drunkenness)
1390,general,Fear
1392,general,Evi
1393,general,Evi
1398,general,Evi
1401,general,Family
1405,general,"Games, of chiefs"
1405,general,Games
1406,general,"Games, of chiefs"
1406,general,Games
1407,general,"Flight, in cowardice"
1407,general,Flight
1408,general,Difficulties
1412,general,Eyes
1414,general,"Education (see also knowledge, learning)"
1418,general,Expert (see also skill)
1419,general,Family
1419,general,"Genealogy, lack of"
1419,general,Genealogy
1420,general,Fear
1421,general,Earth
1426,general,Desertion
1429,general,Endurance
1432,general,"Eating, darkness"
1432,general,Eating
1432,general,Food
1433,general,"Fragrance, of laua'e"
1433,general,Fragrance
1434,general,Generosity
1434,general,Gifts
1435,general,Food
1436,general,Eyelashes
1437,general,Destruction
1438,general,"Fishermen, experienced"
1438,general,Fishermen
1441,general,Dust
1443,general,Drowning
1446,general,"Fragrance, of seaweed"
1446,general,Fragrance
1453,general,Destruction
1453,general,Fragrance
1458,general,"Fragrance, of lehua"
1458,general,Fragrance
1459,general,Dust
1462,general,Fishing
1463,general,Desertion
1466,general,"Dust, scattering"
1466,general,Dust
1467,general,Fishing
1472,general,"Excrement, of children"
1472,general,Excrement
1478,general,Fishing
1481,general,"Ghosts/spirits, annoy the living"
1481,general,Ghosts/spirits
1483,general,Deceit
1483,general,Foolishness
1485,general,"Dreams, prophetic"
1485,general,Dreams
1491,general,Forests
1495,general,Door
1496,general,Drum
1496,general,Goat
1499,general,"Ghosts/spirits, sign of"
1499,general,Ghosts/spirits
1501,general,Doorway
1501,general,"Gods, interference with"
1501,general,"Gods, poison"
1501,general,Gods
1508,general,Earth
1508,general,Footsteps
1510,general,"Goddess, dreaded, shark"
1510,general,"Goddess, dreaded"
1514,general,Ghosts/spirits
1515,general,Eyes
1516,general,Futility
1518,general,Flowers
1523,general,"Family, fighting within"
1523,general,Family
1523,general,"Fighting (see also battle, warfare)"
1524,general,Errors
1531,general,Fishing
1532,general,Fire
1532,general,Firebrands
1533,general,Ghosts/spirits
1535,general,Desolation
1535,general,Destruction
1537,general,Flesh
1538,general,Fine
1540,general,Dependence
1542,general,Fragrance
1543,general,"Dreams, guidance in"
1543,general,Dreams
1543,general,"Gods, assistance of"
1543,general,Gods
1544,general,Dependence
1544,general,Family
1545,general,Genitals
1546,general,Gods
1551,general,Fishing
1555,general,Deceit
1555,general,Eating
1555,general,Food
1557,general,"Eating, hasty"
1557,general,Eating
1564,general,Footsteps
1576,general,"Destruction, by rain"
1576,general,Destruction
1587,general,"Fragrance, land of"
1587,general,Fragrance
1605,general,Esteem
1607,general,Esteem
1608,general,Destitution (see also poverty)
1608,general,Futility
1609,general,Fishermen
1609,general,Fishing
1609,general,Flight
1610,general,Disturbance
1613,general,Desires
1613,general,Eyes
1614,general,Eyes
1618,general,Family
1620,general,"Earth, red"
1620,general,Earth
1620,general,Family
1624,general,"Destruction, of others"
1624,general,Destruction
1624,general,Excrement
1625,general,Forests
1626,general,Destruction
1626,general,"Eyes, sticky"
1626,general,Eyes
1626,general,"Face, unclean"
1626,general,Face
1626,general,Ghosts/spirits
1627,general,Food
1630,general,Farmers
1633,general,Dust
1633,general,Face
1636,general,"Effort, useless"
1636,general,Effort
1636,general,Familiarity
1638,general,Futility
1639,general,Earth
1639,general,"Eating, of earth"
1639,general,Eating
1640,general,"Eating, of trees"
1640,general,Eating
1641,general,"Eating, stones"
1641,general,Eating
1651,general,Drink
1651,general,Drinking (see also drunkenness)
1654,general,Drink
1655,general,Drought
1658,general,Drowning
1660,general,"Fishing, sounds during"
1660,general,Fishing
1663,general,Fishing
1664,general,Feathers
1666,general,Ghosts/spirits
1669,general,Fire
1669,general,Firebrands
1670,general,Genitals
1671,general,Earth
1671,general,"Gods, little"
1671,general,Gods
1674,general,Flight
1677,general,"Eyes, dugout"
1677,general,Eyes
1679,general,"Destruction, crops"
1679,general,Destruction
1681,general,Enticement/lure
1690,general,Fishing
1692,general,Faults
1694,general,Ghosts/spirits
1695,general,Failure
1696,general,"Genealogy, incomplete"
1696,general,Genealogy
1697,general,Eyes
1697,general,"Feelings, hurt"
1700,general,Denial
1700,general,"Eating, discussing business"
1700,general,Eating
1701,general,Descent
1701,general,Drunkenness
1701,general,Fog
1704,general,Fearless
1707,general,Feathers
1710,general,Escape
1710,general,"Flight, battle"
1710,general,Flight
1711,general,"Disappointment, unexpected"
1711,general,Disappointment
1711,general,Failure
1713,general,"Food, lack of"
1713,general,Food
1715,general,"Fish, white"
1715,general,Fish
1721,general,Fishing
1723,general,"Fishing, by children"
1723,general,Fishing
1725,general,"Flowers, floating on sea"
1725,general,Flowers
1732,general,Fishpond
1735,general,Food
1738,general,Gifts
1738,general,"Gods, to"
1738,general,Gods
1739,general,Eyes
1742,general,Diving
1742,general,Dust
1742,general,"Games, dirt leaping"
1742,general,Games
1743,general,Games
1746,general,Escape
1747,general,Farmers
1749,general,Elusiveness
1754,general,"Fragrance, of gardenias"
1754,general,Fragrance
1755,general,"Eyes, sleepless"
1755,general,Eyes
1756,general,Esteem
1760,general,Desires
1761,general,"Ghosts/spirits, of"
1761,general,Ghosts/spirits
1766,general,Dew
1767,general,Disagreeable
1768,general,Descendants
1770,general,Despair
1771,general,Fish
1771,general,Fishpond
1772,general,Destruction
1776,general,Deceit
1776,general,"Fish, used for deception"
1776,general,Fish
1779,general,"Ghosts/spirits, sign of"
1779,general,Ghosts/spirits
1781,general,"Flight, battle"
1781,general,Flight
1782,general,"Eating, habits of chickens"
1782,general,"Eating, habits of rats"
1782,general,"Eating, manners while"
1782,general,Eating
1782,general,"Excrement, of rats"
1782,general,Excrement
1784,general,Defense
1787,general,Egotism
1789,general,Fearless
1790,general,"Eating, large amounts"
1790,general,Eating
1790,general,Excrement
1790,general,"Food, amounts consumed"
1790,general,Food
1793,general,"Eyes, small"
1793,general,Eyes
1794,general,Eyes
1797,general,"Destruction, of others"
1797,general,Destruction
1797,general,"Fighting (see also battle, warfare)"
1798,general,Farming (see also planting)
1800,general,Fishing
1803,general,"Gods, forms of"
1803,general,Gods
1804,general,Drunkenness
1804,general,Gods
1805,general,Fish
1806,general,Fishing
1807,general,Eating
1807,general,Food
1811,general,Drought
1811,general,Family
1811,general,Famine
1815,general,Firmness (see also steadfastness)
1819,general,Fishermen
1819,general,Forgetfulness
1821,general,"Food, barter of exchange of"
1821,general,Food
1821,general,Gifts
1822,general,Famine
1823,general,Fire
1824,general,Fire
1825,general,Exploitation (see also parasite)
1825,general,Favors
1826,general,Genealogy
1829,general,Exploitation (see also parasite)
1829,general,Foreigners (see also Caucasians)
1830,general,Egotism
1838,general,Fathers
1846,general,Forests
1847,general,"Farmers, of Kona"
1847,general,Farmers
1849,general,Forgetfulness
1851,general,Generosity
1852,general,"Fish, salted"
1852,general,Fish
1853,general,Drink
1856,general,Deeds
1863,general,Farming (see also planting)
1863,general,Food
1864,general,"Flowers, use in sorcery"
1864,general,Flowers
1867,general,Gestures
1868,general,Eyes
1870,general,Gentleness
1871,general,Endurance
1872,general,Disappointment
1873,general,Despair
1874,general,Disappointment
1874,general,Doorway
1875,general,"Food, of children"
1875,general,Food
1877,general,Fire
1878,general,Desires
1879,general,Family
1881,general,"Fighting (see also battle, warfare)"
1882,general,"Feelings, hurt"
1883,general,"Flight, in games"
1883,general,Flight
1883,general,Games
1884,general,Deeds
1884,general,Disaster
1886,general,Escape
1887,general,Diving
1887,general,Gifts
1887,general,"Goddess, dreaded, turtle"
1887,general,"Goddess, dreaded"
1889,general,Fire
1891,general,Egotism
1892,general,Effort
1895,general,Genitals
1896,general,"Departure, sign of"
1896,general,Departure
1897,general,Distress
1897,general,Drunkenness
1898,general,Destruction
1900,general,Dust
1900,general,Expert (see also skill)
1906,general,Gills
1908,general,Exaggeration
1910,general,Firebrands
1911,general,Fish
1913,general,Effort
1914,general,Effort
1917,general,Funeral
1917,general,Gods
1919,general,Disappointment
1919,general,Fences
1920,general,"Destruction, of health"
1920,general,Destruction
1920,general,"God, caterpillar"
1920,general,"Gods, evil"
1920,general,Gods
1921,general,"Genealogy, boasting of"
1921,general,Genealogy
1924,general,Endurance
1931,general,"Departure, grief at"
1931,general,"Departure, of loved one"
1931,general,Departure
1932,general,"Family, close"
1932,general,Family
1935,general,Fishermen
1935,general,Food
1937,general,Flowers
1938,general,"Gathering, of people"
1939,general,Disturbance
1942,general,Games
1943,general,Deceit
1943,general,Destruction
1943,general,Ghosts/spirits
1944,general,Deeds
1944,general,Face
1944,general,"Family, shame brought to"
1944,general,Family
1944,general,"Genitals, kissing of"
1944,general,Genitals
1946,general,"Excrement, of chickens"
1946,general,Excrement
1947,general,Escape
1949,general,Fragrance
1950,general,Fire
1952,general,"Food, wrapping of"
1952,general,Food
1955,general,Fishing
1959,general,Easy-going
1959,general,Gentleness
1960,general,Disease
1960,general,Foreigners (see also Caucasians)
1963,general,Eating
1963,general,"Family, neglect of"
1963,general,Family
1964,general,Fishermen
1965,general,"Eating, with pleasure"
1965,general,Eating
1965,general,Food
1966,general,Fishermen
1966,general,"Fishing, in good weather"
1966,general,Fishing
1969,general,Fragrance
1974,general,"Flight, in conclusion"
1974,general,"Flight, in panic"
1974,general,Flight
1975,general,Deceit
1975,general,Disappointment
1975,general,Disillusionment
1975,general,Ghosts/spirits
1975,general,Giving
1976,general,Elusiveness
1977,general,Door
1978,general,Departure
1978,general,Glory
1980,general,"Eyes, angry"
1980,general,Eyes
1981,general,Departure
1981,general,Elusiveness
1985,general,Desperation
1985,general,"Genitals, size of"
1985,general,Genitals
1986,general,Fireplace
1986,general,Flight
1990,general,Fish
1990,general,Fishhook
1991,general,Fire
1991,general,Firewood
1997,general,"Girls (see also women), sexual knowledge of"
1997,general,Girls (see also women)
1999,general,Equality
2000,general,Equality
2001,general,"Gathering, of food (see also fishing),"
2002,general,Discord
2003,general,Fruit
2004,general,Fish
2007,general,"Eyes, angry"
2007,general,Eyes
2008,general,Droopy
2008,general,Drunkenness
2013,general,Deceit
2013,general,"Eyes, supernatural beings"
2013,general,Eyes
2014,general,Disappointment
2014,general,"God, caterpillar, of war"
2014,general,"God, caterpillar"
2016,general,"Disappointment, double"
2016,general,Disappointment
2016,general,"Dreams, of coconuts"
2016,general,Dreams
2016,general,Effort
2016,general,Failure
2019,general,"Goddess, dreaded"
2025,general,Drunkenness
2026,general,Food
2026,general,"Friend, weather"
2026,general,Friend
2026,general,Friendliness
2027,general,"Family, by a woman"
2027,general,Family
2029,general,Flight
2030,general,Freckles
2031,general,"Fishing, for octopus"
2031,general,Fishing
2031,general,Foolishness
2034,general,Fog
2037,general,"Family, living without"
2037,general,Family
2038,general,Divisiveness
2039,general,Drunkenness
2041,general,Escape
2043,general,"Family, gift of lei to"
2043,general,Family
2043,general,"Gifts, of a lei"
2043,general,Gifts
2044,general,Fog
2044,general,"Gathering, of food (see also fishing),"
2046,general,Diarrhea
2046,general,"Excrement, chiefs"
2046,general,"Excrement, of pigs"
2046,general,Excrement
2047,general,Egotism
2048,general,Drunkenness
2051,general,Friend
2051,general,"Friendship, advice on"
2051,general,Friendship
2052,general,"Food, waste of"
2052,general,Food
2052,general,"Gods, anger of"
2052,general,Gods
2053,general,Disturbance
2057,general,Failure
2059,general,"Gods, calling on"
2059,general,Gods
2062,general,"Departure, permanent"
2062,general,Departure
2066,general,Feet/foot
2068,general,Family
2069,general,Family
2071,general,Entirety
2072,general,Doorway
2072,general,"Feelings, hurt"
2073,general,End
2073,general,Entirety
2073,general,Genesis
2075,general,Fragrance
2075,general,Goat
2076,general,"Fighting (see also battle, warfare)"
2084,general,Exposure
2084,general,Faults
2084,general,Genitals
2086,general,Disturbance
2089,general,Flies
2092,general,Fish
2094,general,Egotism
2096,general,Fishermen
2098,general,Eyes
2098,general,Fish
2099,general,"Eyes, dirty"
2099,general,"Eyes, sticky"
2099,general,Eyes
2100,general,Errors
2101,general,Fear
2101,general,"Flowers, on way to uplands"
2101,general,Flowers
2102,general,Excrement
2102,general,Fear
2102,general,Feet/foot
2105,general,Desires
2105,general,Eyes
2108,general,"Family, close"
2108,general,Family
2110,general,Dependence
2111,general,Games
2111,general,Ghosts/spirits
2112,general,Errors
2112,general,Eyes
2113,general,Defective
2113,general,Eyes
2113,general,"Feet/foot, club"
2113,general,Feet/foot
2117,general,Defense
2117,general,"Fin, caudal"
2119,general,Forehead
2121,general,Gall bladder
2122,general,Disaster
2122,general,Evi
2125,general,Dependence
2127,general,Family
2128,general,Disaster
2129,general,Drought
2129,general,Earth
2131,general,Feet/foot
2133,general,Disagreeable
2134,general,Drought
2135,general,Flood
2137,general,Eyebrows
2137,general,Forehead
2138,general,Ear
2139,general,"Excrement, chiefs"
2139,general,Excrement
2140,general,Family
2141,general,Deeds
2141,general,"Eyes, irritated"
2141,general,Eyes
2141,general,Friendliness
2144,general,Excellence
2150,general,Fishermen
2150,general,Fishing
2152,general,"Departure, of loved one"
2152,general,Departure
2153,general,Fingertips
2154,general,Friend
2155,general,Forgetfulness
2156,general,Dog
2160,general,Destruction
2160,general,Fireplace
2166,general,Eyelashes
2171,general,"Descendants, genealogy"
2171,general,Descendants
2171,general,Dreams
2175,general,Forests
2177,general,Escape
2177,general,Flowers
2177,general,"Ghosts/spirits, procession of"
2177,general,Ghosts/spirits
2178,general,"Flowers, needforwater"
2178,general,Flowers
2179,general,Expectation
2180,general,Ferns
2182,general,"Dreams, of injury top piko"
2182,general,Dreams
2182,general,"Family, severed relationship"
2182,general,Family
2182,general,"Friendship, severing of"
2182,general,Friendship
2183,general,Fingernails
2184,general,"Fragrance, of mokihana"
2184,general,Fragrance
2187,general,Deeds
2187,general,"Dog, supernatural"
2187,general,Dog
2187,general,"Fighting (see also battle, warfare)"
2188,general,Door
2188,general,"Frightening, of children"
2188,general,"Ghosts/spirits, noses"
2188,general,Ghosts/spirits
2189,general,Ear
2190,general,Errors
2191,general,Distress
2198,general,"Eating, by handicapped"
2198,general,Eating
2203,general,"Gods, recognition of chiefs"
2203,general,Gods
2206,general,Tepa
2206,general,"Ghosts/spirits, home of"
2206,general,Ghosts/spirits
2207,general,Distress
2209,general,Gain
2209,general,"Gate, sluice"
2211,general,Fragrance
2213,general,Eyelashes
2214,general,Deeds
2214,general,"Eyes, dugout"
2214,general,Eyes
2216,general,"Departure, abrupt"
2216,general,Departure
2217,general,"Friend, weather"
2217,general,"Friend, play with"
2217,general,Friend
2219,general,Eggs
2221,general,Flowers
2222,general,Excrement
2222,general,"Family, own"
2222,general,Family
2223,general,Genealogy
2226,general,"Dog, stares"
2226,general,Dog
2230,general,First
2232,general,Food
2236,general,"Flowers, kingdom of the"
2236,general,Flowers
2239,general,Farmers
2241,general,"Food, rich"
2241,general,Food
2242,general,Deeds
2242,general,"Fighting (see also battle, warfare)"
2243,general,Flattery
2244,general,Determination
2254,general,Eyelashes
2255,general,Fragrance
2256,general,Disappearance
2257,general,"Face, outofsight"
2257,general,Face
2259,general,Eyes
2260,general,"Descendants, of rebels"
2260,general,"Descendants, of Kamaunuaniho"
2261,general,"Descendants, of gill fins"
2261,general,Descendants
2261,general,"Descendants, of shark"
2261,general,"Descendants, of Kamaunuaniho"
2261,general,"Fin, gill"
2262,general,"Descendants, driftwood"""
2262,general,Descendants
2262,general,Driftwood
2262,general,Family
2264,general,Forests
2264,general,"Gathering, of food (see also fishing),"
2267,general,Eyes
2268,general,Ear
2268,general,Eyes
2269,general,Fish
2271,general,Girls (see also women)
2273,general,Dew
2275,general,Dissipation
2277,general,"Eyes, of visitors"
2277,general,Eyes
2278,general,Fragrance
2282,general,Fishing
2283,general,Drum
2283,general,Gods
2287,general,Endurance
2289,general,"Girls (see also women), in household of'Umi"
2289,general,Girls (see also women)
2291,general,"Food, fortravel"
2291,general,Food
2293,general,Fish
2294,general,Excrement
2296,general,Fish
2296,general,"Fishermen, for"
2296,general,Fishermen
2296,general,Fishing
2303,general,Funeral
2304,general,"Face, pale"
2304,general,Face
2305,general,Divisiveness
2306,general,"Fighting (see also battle, warfare)"
2307,general,Earth
2307,general,Earthquake
2308,general,"Friend, weather"
2308,general,Friend
2310,general,"Departure, abrupt"
2310,general,"Departure, silent"
2310,general,Departure
2310,general,"Eyes, hidden"
2310,general,Eyes
2316,general,Dizziness
2316,general,Fragrance
2317,general,Divination
2319,general,Departure
2319,general,"Friend, departs angry"
2319,general,Friend
2320,general,Food
2322,general,Fish
2323,general,Escape
2327,general,"Destruction, crops"
2327,general,Destruction
2327,general,"Food, destruction of"
2327,general,Food
2328,general,Fishermen
2328,general,"Fishing, in good weather"
2328,general,Fishing
2329,general,Fire
2335,general,Forehead
2336,general,"Family, distribution of land within"
2336,general,"Family, ownership of land"
2336,general,Family
2339,general,Foolishness
2340,general,Easy-going
2342,general,Entanglement
2342,general,"Family, preserved"
2342,general,Family
2342,general,Genealogy
2346,general,Food
2348,general,Divisiveness
2348,general,Excess
2353,general,"Gem, of the seas"
2354,general,Eyes
2355,general,Diving
2357,general,Dust
2357,general,Earth
2360,general,"Dog, tied by neck"
2360,general,Dog
2363,general,Famine
2363,general,"Fish, re"
2363,general,Fish
2363,general,"Gathering, of food (see also fishing),"
2365,general,Drought
2365,general,Famine
2365,general,"Food, lack of"
2365,general,Food
2365,general,Fuel
2367,general,Fathers
2371,general,Exaggeration
2372,general,Fish
2372,general,Fishing
2372,general,Food
2373,general,Fishermen
2375,general,Disappointment
2377,general,Fish
2381,general,Eyes
2382,general,Eagerness
2383,general,Evening
2385,general,"Descendants, of Kamaunuaniho"
2392,general,Fire
2392,general,Firebrands
2393,general,Endurance
2395,general,Eating
2395,general,Fingers
2395,general,Food
2396,general,Fireplace
2396,general,Games
2400,general,Fishermen
2400,general,"Fishing, sea"
2400,general,Fishing
2403,general,"Fishermen, lucky"
2403,general,Fishermen
2403,general,Fishhook
2405,general,Distance
2405,general,Eggs
2406,general,"Destruction, leads to"
2406,general,Destruction
2407,general,"Fish, hooked"
2407,general,Fish
2407,general,Fishhook
2408,general,Dust
2410,general,"Dog, habits of"
2410,general,Dog
2410,general,Eggs
2411,general,"Dog, with master"
2411,general,Dog
2414,general,Fur
2419,general,Equality
2419,general,Games
2422,general,Flood
2424,general,"Family, held together by parents"
2424,general,Family
2427,general,Dog
2428,general,"Feelings, hurt"
2430,general,"Face, two"
2430,general,Face
2432,general,Fish
2432,general,Fishhook
2432,general,Food
2432,general,"Giving, of food"
2432,general,Giving
2434,general,Difficulties
2437,general,Deeds
2439,general,Fireplace
2440,general,Defense
2441,general,Farmers
2441,general,Fishermen
2441,general,Food
2441,general,Giving
2442,general,Familiarity
2443,general,Fishermen
2443,general,Fishing
2445,general,Games
2446,general,Food
2448,general,Feasts
2448,general,Flesh
2448,general,Gods
2452,general,Desires
2453,general,"Food, of fering of"
2453,general,Food
2454,general,Fire
2456,general,Dependence
2461,general,"Family, among"
2461,general,Family
2466,general,Flies
2468,general,"Ghosts/spirits, of"
2468,general,Ghosts/spirits
2474,general,Fishing
2476,general,"Friend, of fer to"
2476,general,Friend
2478,general,"Fishermen, expert"
2478,general,Fishermen
2478,general,"Fishing, sea"
2478,general,Fishing
2479,general,Fire
2479,general,"Food, almost ready"
2479,general,Food
2479,general,Gladness
2480,general,Fishermen
2480,general,"Food, smokeless"
2480,general,Food
2481,general,Farmers
2481,general,Food
2484,general,"Gifts, a name"
2484,general,Gifts
2484,general,"Giving, of aname"
2484,general,Giving
2485,general,"Eyes, swollen"
2485,general,Eyes
2485,general,Food
2488,general,"Elders, respectfor"
2488,general,Elders
2488,general,"Family, elders"
2488,general,Family
2490,general,"Fishermen, eating leftover bait"
2490,general,Fishermen
2490,general,Fishing
2491,general,Farmers
2492,general,Gods
2493,general,Difficulties
2493,general,Fishermen
2494,general,Fire
2497,general,Friendliness
2508,general,Fish
2508,general,Fishing
2512,general,Entanglement
2514,general,Fishhook
2514,general,"Fishing, luck in"
2514,general,Fishing
2514,general,Ghosts/spirits
2515,general,Fishpond
2518,general,Dependence
2518,general,Desertion
2519,general,Destitution (see also poverty)
2519,general,"Eating, in cavern"
2519,general,Eating
2521,general,Firmness (see also steadfastness)
2522,general,Eyes
2523,general,Food
2525,general,Egotism
2529,general,Fat
2530,general,"Dust, skin"
2530,general,Dust
2535,general,Fishing
2537,general,Fat
2541,general,"Friend, close"
2541,general,"Friend, of chiefs"
2541,general,Friend
2544,general,Food
2545,general,Family
2546,general,Failure
2546,general,Fishing
2549,general,Fireplace
2550,general,Fishing
2550,general,Freckles
2551,general,"Eyes, longing"
2551,general,Eyes
2552,general,Drinking (see also drunkenness)
2553,general,"God, caterpillar"
2556,general,Girdle
2557,general,"Eating, men"
2557,general,Eating
2560,general,Distrust
2560,general,Eating
2560,general,Evi
2561,general,Denial
2563,general,Disagreeable
2567,general,Dust
2567,general,Face
2569,general,Errors
2569,general,Failure
2570,general,Drum
2571,general,Drum
2572,general,Equality
2572,general,"Games, beginning"
2572,general,"Games, terms of"
2572,general,Games
2574,general,"Friend, shunned when prosperous"
2574,general,"Friend, snub by"
2574,general,Friend
2575,general,"Feelings, hurt"
2577,general,Encouragement
2578,general,Fish
2578,general,Fishpond
2578,general,Food
2580,general,Dust
2585,general,"Farmers, unsuccesiful"
2585,general,Farmers
2590,general,Destruction
2591,general,"Dreams, bananas"
2591,general,Dreams
2591,general,Fishing
2592,general,Excrement
2593,general,"Farmers, poor"
2593,general,Farmers
2595,general,"Face, as bright as moon"
2595,general,Face
2597,general,"Fingers, deft"
2597,general,Fingers
2598,general,Fishing
2600,general,Flag
2602,general,Descendants
2603,general,"Destruction, by lava"
2603,general,Destruction
2606,general,Deeds
2606,general,"Fire, extinguished"
2606,general,Fire
2607,general,Difficulties
2609,general,Effort
2614,general,"Friend, shunned when prosperous"
2614,general,Friend
2615,general,Eating
2615,general,Excrement
2616,general,"Destruction, by fire"
2616,general,Destruction
2616,general,Explosion
2616,general,Fire
2617,general,"Failure, oath re"
2617,general,Failure
2618,general,Destruction
2619,general,Destruction
2620,general,Disappointment
2621,general,"Eyes, awake"
2621,general,Eyes
2624,general,Departure
2624,general,Fear
2626,general,"Feelings, hurt"
2632,general,Fornication (see also adultery)
2636,general,Dust
2637,general,"Ear, base of"
2637,general,"Ear, red"
2637,general,Ear
2637,general,Embarrassment
2639,general,Excess
2642,general,Drudgery
2642,general,"Eating, hasty"
2642,general,Eating
2642,general,Flatulence
2644,general,Dependence
2647,general,Fear
2649,general,Friendship
2652,general,Family
2653,general,Discomfort
2656,general,Fish
2656,general,Fishpond
2656,general,"Flight, battle"
2656,general,Flight
2656,general,"Gate, sluice"
2659,general,Effort
2659,general,Fire
2659,general,Firewood
2660,general,Desires
2660,general,Friend
2663,general,Eyes
2664,general,Endurance
2664,general,"Gathering, of food (see also fishing),"
2667,general,Fishermen
2667,general,Fishing
2669,general,Fishermen
2669,general,Fishing
2672,general,Gall bladder
2673,general,"Feet/foot, bare"
2673,general,"Feet/foot, ""eaten"" by rocks"
2673,general,Feet/foot
2678,general,Difficulties
2680,general,Effort
2683,general,Evi
2688,general,Directness
2688,general,Fishermen
2689,general,Deceit
2689,general,"Eyes, blinded by mist"
2689,general,Eyes
2690,general,Forehead
2691,general,Forehead
2692,general,Errors
2692,general,"Excrement, hidden"
2692,general,"Excrement, of cats"
2692,general,Excrement
2693,general,Dreams
2694,general,Destruction
2695,general,"Fishing, re"
2695,general,Fishing
2696,general,Fishing
2696,general,"Gathering, of food (see also fishing),"
2697,general,Fire
2698,general,Expert (see also skill)
2699,general,Food
2700,general,"Departure, sign of"
2700,general,Departure
2702,general,Fishing
2704,general,Fishermen
2707,general,Drinking (see also drunkenness)
2707,general,"Face, red"
2707,general,Face
2708,general,Effort
2708,general,Futility
2711,general,"Departure, in haste"
2711,general,Departure
2711,general,Feathers
2712,general,Endurance
2712,general,"Eyes, ashes in"
2712,general,Eyes
2712,general,Fire
2712,general,Fireplace
2713,general,Fireplace
2713,general,Flight
2715,general,"Eyes, of athiefl"
2715,general,Eyes
2718,general,Fragrance
2723,general,Fishermen
2723,general,"Fishing, skill in"
2723,general,Fishing
2724,general,Fear
2724,general,Fishing
2724,general,Flight
2726,general,"Face, of baby"
2726,general,Face
2727,general,Ditch
2729,general,Departure
2730,general,"Eating, of fish"
2730,general,Eating
2730,general,Escape
2732,general,Destruction
